Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,cte
0.8,1.6,66.6,0,1.8,0.2,0,0,10.4,0,0.2,0,10.4,0,0,1.6,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,93
0.33,1,68.73,0,0.84,0.17,0.33,0,15.05,0,0.17,0,9.03,0,0,0.84,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,86
0,11.88,56.72,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0.22,0,0,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,82
5.2,3.35,54.42,0,8.78,0,0.76,11,0,4.95,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,149
4.54,3.9,54.43,0,8.76,0,1.33,11.86,0,5.05,0,0.43,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27,145
0,2.28,55.93,0,12.82,0,0.78,11.24,0,4.22,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,141
0,4.55,54.91,0,9.28,0,1.27,8.92,0,8.55,0,3.6,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59,140
6.12,0.88,54.13,0,9.82,0,1.79,14.7,0,5.17,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,152
3.94,0.56,57.26,0,6.34,0,1.16,13.08,0,4.59,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,142
4.24,3.53,54.58,0,7.6,0,1.24,10.35,0,6.12,0,2.15,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,150
2.45,3.15,55.9,0,8.85,0,0.29,12.18,0,6.21,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63,145
0,3.43,57.6,0,7.7,0,0.53,14.18,0,6.15,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,141
6.3,5.8,55.74,0,7.49,0,0,13.16,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,140
0,1.89,54.8,0,8.46,0,0.64,15.82,0,10.44,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,157
0,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,58.3
0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62.7
0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,70.7
0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,77.3
0,31.35,59.66,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,65.3
0,29.92,59.63,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,67
0,28.21,59.6,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,67.9
0,26.12,59.55,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15,69.3
0,28.1,59.39,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,69.7
0,25.91,59.09,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,73.7
0,23.18,58.71,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,76.3
0,28.07,60.25,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,10.41,73
0,23.62,59.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,2.39,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,13.93,86
0,23.4,59.72,0,0,0,0,0.36,0,0,0,0,0.24,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,13.8,85
0.45,25.06,58.73,0,0.33,0,0,0.84,0,0,0.3,0.21,0,0,0,0,0,0,0,5.77,0,0,0,0,0,0.14,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,80
0,27.97,59.25,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,9.68,86
4.04,4.16,65.65,0,0,0,0,0,8.04,0,0,1.51,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,5.77,76
2.01,4.32,65.62,0,0,0,0,0,8.26,0,0,1.55,0,0,0,0,0,0,0,4.13,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0,0,5.95,73
1.5,4.53,65.88,0,0,0,0,0,8.78,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,6.31,72
1.95,4.76,65.41,0,0,0,0,0,9.15,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,5.76,72
1.88,4.47,64.8,0,0,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,6.81,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,5.65,75
2.18,5.14,64.94,0,0,0,0,0,9.93,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,73
2.2,0,66.65,0,0,0,0,0,11.06,0,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,6.55,80
2.3,0,66.46,0,0,0,0,0,10.41,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,6.78,79
2.12,1.16,65.95,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,6.73,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,6.36,70
1.94,6.01,65.5,0,0,0,0,0,8.83,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,5.77,69
0,4.89,65.3,0,0,0,0,0,8.37,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,9.62,80
0,4.46,65.33,0,2.62,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,6.18,78
0,4.79,64.62,0,0,0,0,0,8.18,1.4,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,9.45,85
2.22,5.25,66.26,0,0,0,0,0,10.09,0,0,0,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,2.58,61
1.72,4.01,65.79,0,0,0,0,0,7.73,0,0,2.12,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,8.81,75
0,5.46,64.93,0,0,0,0,0,9.34,0,0,0,0,0,0,0,0,0,0,5.85,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,9.55,82
1.84,4.32,66.92,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,9.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,5.42,68
1.85,4.36,66.47,0,0,0,0,0,8.39,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,5.47,72
3.38,4.24,65.65,0,0,0,0,0,8.19,0,0,1.55,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,6.23,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,5.91,85
1.97,4.64,65.72,0,0,0,0,0,8.91,0,0,0,0,0,0,0,0,0,0,4.02,0,0.92,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,5.83,73
1.94,4.61,65.19,0,0,0,0,0,8.88,0,1.63,0,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,5.79,81
1.94,4.61,65.19,0,0,0,0,0,8.88,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,1.82,0,0,5.79,84
7.23,0.8,63.25,0,4.02,0,0,0,10.04,0.8,0,1.41,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,7.23,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1.61,0,0,3.21,104
2.28,0.76,64.95,0,4,0,0,0,9.7,0.76,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0.04,0,0,0.19,0,0,0,0,0,0,0,0,0,0,1.52,0,0,7.61,103
3.03,3.9,62.54,0,8.72,0,0,0,7.41,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0.04,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,108
4.44,0,63.33,0,7.49,0,0,0,9.73,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47,0,0,0,0,0.04,0,0,0.76,0,0,0,0,0,0,0,0,0,0,1.99,0,0,2.83,115
3.26,0,63.87,0,7.36,0,0,0,10.21,1.17,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,2.65,115
6.88,0,66.29,0,0,0,0,0,9.66,0.73,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,9.8,0,0,0,0,0.1,0,0,0.45,0,0,0,0,0,0,0,0,0,0,2.07,0,0,2.06,72
6.43,0,65.97,0,0,0,0,0,9.95,0.75,0,0.14,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,9.14,0,0,0,0,0.02,0,0.76,0.9,0,0,0,0,0,0,0,0,0,0,2.12,0,0,1.84,77
0,13.85,58.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,20.61,102
4.48,2.13,65.04,0,1.55,0,0,0,8.93,0.97,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,6.42,92
10.19,0,59.89,0,0,0,0,17.14,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,10.13,96
0,25.92,60.07,0,0,0,2.17,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,6.74,73
0,31.1,59.98,0,0,0,2.03,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1.8,73
0,23.63,60.23,0,0,0,2.13,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0.11,0,0,0,0,0,0,0,0,0,0,0,10.72,86
0,14.65,60.23,0,2.2,0,3.34,8.49,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,84
3.76,1.13,66.35,0,0,0.19,2.26,0,19.74,0,0,0,0,0.19,0,0.75,0,0.19,0.56,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1.88,91
3.73,1.12,66.23,0,0,0.19,2.99,0,19.59,0,0,0,0,0.19,0,0.75,0,0.19,0.56,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,1.87,88
3.7,1.11,66.11,0,0,0.19,3.7,0,19.44,0,0,0,0,0.19,0,0.74,0,0.19,0.56,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,1.85,93
3.68,1.1,65.99,0,0,0.18,4.41,0,19.3,0,0,0,0,0.18,0,0.74,0,0.18,0.55,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,1.84,85
0,0.59,62.78,0,0,0,0.94,4.89,0,0,0,4.76,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0.89,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.94,105
0,12.47,61.01,0,0,0,0,2.54,1.26,0,0,0.02,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,104
0,9.21,62.23,0,0,0,0,0,6.16,0,0,1.18,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84,102
2.38,11.91,59.53,0,0,0,0,3.57,0,0,0,0.02,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01,104
0,10.82,61.8,0,0,0,0,0,3.25,0,0,2.5,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31,104
0,11.75,61.18,0,0,0,0,3.53,0,0,0,0.02,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,105
0,11.31,62.34,0,0,0,0,0,3.4,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,104
0,10.98,62.27,0,0,0,0.04,0,3.3,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.65,105
0,10.61,61.79,0,0,0,0,3.54,1.18,0,0,0.71,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,100
0,11.55,62.01,0,0,0,0,2.31,2.08,0,0,1.27,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,103
0,11.55,62.01,0,0,0,0,2.31,2.08,0,0,0.69,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,103
0,11.68,61.55,0,0,0,0,1.14,2.1,0,0,0.7,0,0,0,0,0,0,0,1.14,0,0,0,1.19,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45,112
0,13.97,61.77,0,0,0,0,0,2.08,0,0,0.68,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.19,109
0,13.96,61.77,0,0,0,0,0,2.08,0,0,1.83,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,105
0,13.85,62.05,0,0,0,0,0,2.08,0,0,1.83,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,106
0,13.75,62.34,0,0,0,0,0,2.09,0,0,1.8,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04,106
0,13.88,61.93,0,0,0,0,0,2.11,0,0,2.59,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34,103
0,13.89,62,0,0,0,0,0,2.1,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21,107
0,13.8,62.15,0,0,0,0,0,2.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16,109
0,3.72,59.63,0,0,6.42,5.08,14.22,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0.75,0,0.42,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,65
0,1.55,59.01,0,0,6.67,3.69,12.99,0,0,4.8,0,0,0,0,0,0,0,0,7.6,0,0,0,0.52,0,2.18,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,68
0,3.91,58.54,0,0,12.94,7.56,9.81,0,0,1.21,0,0,0,0,0,0,0,0,4.46,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,71
0,2.96,58.11,0,0,8.97,8.11,9.88,0,0,2.3,0,0,0,0,0,0,0,0,7.3,0,0,0,0.5,0,0.42,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,73
0,12.99,57.4,0,0,0,0.97,0,0,0,7.09,0,0,0,0,0.31,0,0,0,5.43,0,0,0,0.48,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,98
0,20.01,58.46,0,0,0,0,0,0,0,0.83,0,0,0,0,0.29,0,0,1.17,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,95
0,18.45,58.78,0,0,0,0,0.74,0,0,0,0,0,0,0,0.31,0,0,0.31,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0.03,0,0,0,0,0,0,0,0,0,0,0,14.84,97
0,13.74,58.85,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.5,3.45,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,21.17,111
0,12.21,59.1,0,0,1.51,1.19,0,0,0,0.54,0,0,0,0,0.38,0,0,1.53,0.74,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,116
0,13.56,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.61,4.58,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11,110
0,15.38,58.61,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.91,2.63,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48,108
0,13.71,58.3,0,0,0,0,0,0,0,0.51,0,0,0,0,0.36,0,0,1.66,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0.21,0,0,0,0,0,0,0,0,0,0,18.93,109
0,20.57,59.32,0,0,0,0,0,0,0,0.26,0,0,0,0,0.31,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19,104
0,19.54,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,2.22,0.31,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.49,0,0,0.15,0,0,0,0,0,0,0,0,0,0,17.09,102
0,12.6,57.73,0,0,0,0,0,0,0,5.6,0,0,0,0,0.34,0,0,1.5,4.26,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,105
0,15.29,58.15,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,3.62,4.51,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.15,0,0,0.16,0,0,0,0,0,0,0,0,0,0,16.73,101
0,13.1,58.06,0,0,0,0.56,0,0,0,0.51,0,0,0,0,0.21,0,0,5.37,1.4,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,118
0,16.5,58.21,0,0,0.13,0,0,0,0,0.09,0,0,0,0,0.26,0,0,3.03,4.54,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,97
0,15.78,57.76,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,1.32,9.38,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,91
0,9.5,57.54,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.92,9.4,0,0,0,0.35,0,0,0,0,0,0,0,0.21,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20.09,120
0,17.8,60.01,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,17.76,91
9.44,0,59.9,0,0,0,0,18.31,0,1.38,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,8.13,97
9.22,0,59.88,0,0,0,0,17.68,0,1.31,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,9.15,120
10.91,0,59.86,0,0,0,0,18.25,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,8.13,95
9.84,0,60,0,0,0,0,18.73,0,1.22,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,6.79,91
8.21,1.64,62.63,0,4.52,0,0,0,9.86,0.82,0,1.03,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0.82,113
7.35,1.63,62.24,0,6.12,0,0,0,9.39,0.82,0,1.02,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,1.63,119
7.45,1.66,61.49,0,7.45,0,0,0,9.52,0,0,1.04,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,7.45,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,1.04,0,0,2.07,127
7.32,1.63,61.99,0,6.1,0,0,0,9.76,0.81,0,1.02,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,2.44,123
