Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,ts
0,10.01,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.36,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,23.48,405
3.07,9.2,58.13,0,1.84,0,3.38,9.81,0,0,3.68,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,588
0,24.57,60.24,0,0,0,3.18,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0.05,0,0,0,0,0,0,0,0,0,0,0,6.28,585
0,14.04,60.11,0,0,0,1.12,8.43,0,0,0,0,0,0,0,0,0,0,0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,550
0,14.44,58.19,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04,435
0,14.08,58.19,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,434
0,14.18,58.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.01,438
0,12.92,57.78,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.98,447
0,8.75,57.29,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,3.06,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,435
0,12.89,57.93,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.71,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,438
0,10.96,57.9,0,0,0,0.23,0.2,0,0,0,0,0,0,0,0.22,0,0,0.22,10.45,0,0,0,0,0,0,0,0,0,0.04,0,0.08,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.13,0,0,19.19,432
0,13.96,58.6,0,0,0,1.05,0.89,0,0,0,0,0,0,0,0,0,0,0,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.63,451
0,11.87,57.74,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.82,434
0,11.44,57.73,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,10.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,430
0,11.08,57.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16,433
0,11.06,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.14,432
0,10.93,57.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.17,428
0,13.72,57.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.42,434
0,11.48,57.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.12,449
0,11.83,56.96,0,0,0,0.21,0.17,0,0,0,0,0,0,0,0.19,0,0,0.2,15.19,0,0,0,0,0,0,0,0,0,0.04,0,0.07,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.11,0,0,14.69,470
0,8.73,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.68,412
0,18.25,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14,449
0,9.29,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1.24,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81,402
0,13.61,58.37,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.32,4.6,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.28,431
3.99,20.57,57.42,0,0,0,1.75,2.98,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,513
0,9.69,60.04,0,0,0,1.74,8.42,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,558
0,9.97,60.35,0,0,0,1.77,8.63,0,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38,550
0,9.88,60.24,0,0,0,1.77,8.59,0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,552
0,14.44,60,0,0,0,1.16,8.3,0,0,0,0,0,0,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,576
0,18.11,59.19,0,0,0,1.46,3.7,0,0,0,0.47,0,0,0,0,0,0,0,7.29,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27,545
10.38,15.14,55.64,0,0,0,0,4.64,0,0,0,1.17,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,497
1.46,6.25,60.36,0,0.56,0,2.56,11.38,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,11.59,545
0.82,9.97,60.19,0,0.53,0,2.8,9.17,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,540
1.24,11.16,59.36,0,1.2,0,1.45,9.67,0,0,0,0,0,0,0,0,0,0,0,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92,550
4.71,9.6,56.68,0,1.14,0,2.07,7.61,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,550
0,9.71,60.29,0,0,0,1.7,9.45,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85,555
0,17.15,56.33,0,0,0,0,2.49,0,0,7.99,0,0,0,0,0,0,0,0,12.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,570
5.02,2.33,62.14,0,8.23,0,0,0,9.64,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0.02,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0.93,0,0,1.52,576
4.92,2.94,62.86,0,4.95,0,0.25,0,12.25,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0.02,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0.79,0,0,3.64,570
5.82,2.33,61.81,0,6.54,0,0,0,10.21,0.92,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26,0,0,0,0,0.02,0,0,2.34,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0.74,570
4.16,2.32,62.24,0,7.01,0,0,0,10.85,0.99,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,1.11,0,0,1.65,570
4.59,2.74,61.36,0,8.47,0,0.23,0,11.48,1.9,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0.04,0,0,0.58,0,0,0,0,0,0,0,0,0,0,2.66,0,0,2.11,570
0,11.68,57.78,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.47,9.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,430
0,11.83,57.87,0,0,0.13,0,0,0,0,0,0,0,0,0,0.37,0,0,1.48,8.03,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,19.27,425
0,10.9,57.67,0,0,0,0.27,0,0,0,0,0,0,0,0,0.38,0,0,1.46,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15,425
0,11.72,57.87,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,2.19,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32,420
0,11.3,57.95,0,0,0.03,0.11,0.08,0,0,0,0,0,0,0,0.16,0,0,1.45,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.03,0,0,19.97,425
0,11.56,58.02,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,2.59,7.29,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.96,430
0,10.53,58.02,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,3.89,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.26,418
0,12.22,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,9.27,0,0,0,0,0,0,0,0,0,0.53,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,18.06,435
0,10.22,58.19,0,0,0,0,0.26,0,0,0,0,0,0,0,0.52,0,0,2.62,6.55,0.52,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0.26,0,0,19.4,423
0,12.09,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,420
0,9.67,57.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,11.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.87,418
0,11.56,58.02,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,2.59,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22,425
0,10.44,58.01,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,3.9,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29,418
0,10.43,58.54,0,0,0,0,1.2,0,0,0,0,0,0,0,0.26,0,0,2.28,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.07,431
0,10.91,57.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19,432
0,10.97,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44,417
0,10.22,57.73,0,0,0,0,0.28,0,0,0,0,0,0,0,0.28,0,0,3.31,9.12,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,18.23,432
0,12.09,58.31,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,2.52,5.79,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,20.65,425
0,9.29,58.34,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.27,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,23.78,400
0,13.74,58.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.55,415
0,10.53,58.02,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,2.59,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.26,419
0,10.53,58.02,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,3.89,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.26,418
0,11.76,59.48,0,0,0,0,10.46,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,3.27,440
0.69,3.44,59.79,0,0.69,0,0.69,14.43,0,1.37,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.69,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,2.75,440
0,5.28,63.03,0,0,0,3.45,11.8,0,0,0,8.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,2.25,570
0,12.64,61.72,0,0,0,0,7.32,0,0,0,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88,1.26,560
0,19.67,61.47,0,0,0,5.6,3.8,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,570
0,0,62.16,0,2.7,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92,482
0,0,56.76,5.41,2.7,0,0,13.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92,388
0,0,64.47,0,0,0,0,17.11,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,450
0,3.33,56.67,0,3.33,0,0,11.67,0,3.33,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,11.67,6.67,399
0,1.52,56.06,0,9.09,0,1.52,12.12,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,7.58,413
2.61,23.2,56.32,0,0,0,1.74,0.58,0,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1.74,567
3.43,22.9,56.46,0,0,0,1.72,1.43,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1.72,570
0.62,21.43,55.71,0,1.62,0,2.11,0.47,0,0,0,0,0,0,0,0,0,0,0,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,563
0,20.61,55.61,0,1.84,0.16,2.22,0.32,0,0,1.59,0,0,0,0,0,0,0,0.16,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.63,569
0,21.15,55.84,0,1.92,0,2.72,0.31,0,0,0,0,0,0,0,0,0,0,0.15,12.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.62,571
0,21.36,55.74,0,1.92,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0.15,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.62,569
0,20.72,55.74,0,1.94,0,2.75,0.31,0,0,0,0,0,0,0,0,0,0,0.16,12.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.62,566
0,19.51,58.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,478
0,14.63,58.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51,431
0,10.53,57.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,419
0,10.53,57.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,418
0,14.29,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,467
0,4.88,58.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27,369
6.36,1.76,61.53,0,8.11,0,0,0,10.1,0,0,0.77,0,0,0,0,0,0,0,0.83,0,0.59,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,2.79,471
5.16,2.43,63.7,0,0.3,0,0,0,6.51,0.33,0,1.06,0,0,0,0,0,0,0,0,0,6.08,0,0,0,0,4.59,0,0,0,0,0.03,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.37,0,0,9.09,501
4.81,4.54,63.79,0,0.28,0,0,0,6.07,0.31,0,1.98,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,4.88,0,0,0,0,0.03,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.68,0,0,8.14,517
4.9,4.63,63.7,0,0.28,0,0,0,6.18,0.32,0,1.01,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4.97,0,0,0,0,0.03,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.52,0,0,8.12,497
4.85,4.58,63.82,0,0.28,0,0,0,6.12,0.31,0,2,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,4.92,0,0,0,0,0.03,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.69,0,0,7.87,518
4.45,0,62.31,0,9.41,0,0,0,10.31,0,0,1.71,0,0,0,0,0,0,0,0.86,0,0.61,0,0,0,0,5.89,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,2.61,502
4.54,0.69,61.7,0,9.49,0,0,0,9.96,0.25,0,1.92,0,0,0,0,0,0,0,0.87,0,0.62,0,0,0,0,4.62,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,3.2,487
4.51,0.69,62.2,0,8.86,0,0,0,10.12,0.25,0,1.73,0,0,0,0,0,0,0,0.87,0,0.61,0,0,0,0,5.08,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,2.92,490
0,10.7,58.18,0,0,0.41,0.82,0.15,0,0,0,0,0,0,0,0.31,0,0,1.15,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.59,430
0,10.18,58.6,0,0,0.79,1.59,1.38,0,0,0,0,0,0,0,0.31,0,0,1.1,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55,430
0,10.57,58.28,0,0,0.81,1.62,0.13,0,0,0,0,0,0,0,0.3,0,0,1.14,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,20.38,423
0,12.03,58.72,0,0,0.12,0.14,0.12,0,0,0,0,0,0,0,0,0,0,1.05,4.62,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,22.23,418
0,11.12,58.9,0,0,0.24,0.57,0.35,0,0,0,0,0,0,0,0.71,0,0,0.47,5.16,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24,422
0,9.73,57.89,0,0,0.4,0.8,0.4,0,0,0,0,0,0,0,0.53,0,0,0.67,9.22,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,19.68,430
0,10.59,58.49,0,0,0.2,1.53,0.1,0,0,0.25,0,0,0,0,0.15,0,0,0.27,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,21.52,419
0,12.09,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,420
0,11.8,58.4,0,0,0,0,0.85,0,0,0,0,0,0,0,0.36,0,0,1.28,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,428
0,11.45,58.65,0,0,0,0,0.82,0,0,0,0,0,0,0,0.35,0,0,1.24,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15,425
0,11.72,58.43,0,0,0,0.51,0.76,0,0,0,0,0,0,0,0.36,0,0,1.27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61,430
0,11.74,58.16,0,0,0.41,0.87,0,0,0,0,0,0,0,0,0.36,0,0,1.28,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,19.66,430
0,13.77,61.06,0,0,0,7.84,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01,570
0,8.69,61.34,0,0,0,5.93,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31,500
0,18.62,55.47,0,0,0,0,4.62,0,7.86,0,0,0,0,0,0,0,0,0,12.51,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,590
0,21.72,56.53,0,0,0,0,4.31,0,5.96,0,0,0,0,0,0,0,0,0,10.61,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,585
1.28,24.79,57.02,0,0,0,0,4.15,0,5.29,0.34,0,0,0,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,580
2.3,27.19,57.39,0,0,0,0,4.01,0,4.75,0.92,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,579
0,29.82,58.24,0,0,0,0,2.88,0,4.04,0.93,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,579
0,31.71,57.99,0,0,0,0,1.41,0,3.97,0.91,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,576
0,33.53,57.75,0,0,0,0,0,0,3.9,0.89,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,570
0,34.78,58.42,0,0,0,0,0,0,2.4,0.58,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,572
2.9,35.23,57.92,0,0,0,0,0,0,1.84,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,566
1.9,36.63,58.75,0,0,0,0,0,0,0.9,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,558
